step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,stage
4470,3.24601759481787e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.37079976764113465,0.3545812112870088,0.0,0.3545812112870088,0.2,0,0,21,0.12389011169791582,0.39114693848238125,123698188267745.52,128,128,0,0.35,3300.0,4.0,stage1_ordering
4471,3.24658464208477e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.2549958505757433,-0.31268348501212984,0.0,-0.31268348501212984,0.2,0,1,19,0.16219137462422709,0.5059569497515026,135087108864998.47,128,128,0,0.35,3300.0,4.0,stage1_ordering
4472,3.246831733788041e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.15535343725231268,-0.03892739875482221,0.0,-0.03892739875482221,0.2,0,0,21,0.09012075589835969,0.27145142856223675,128083996555019.95,128,128,0,0.35,3300.0,4.0,stage1_ordering
4473,3.2474049297049524e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.24295894275052474,0.500350189245431,0.0,0.500350189245431,0.2,0,0,20,0.10172648767465481,0.3635432606525753,124411320393709.42,128,128,0,0.35,3300.0,4.0,stage1_ordering
4474,3.2476693329374335e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.17185801086244074,-0.022963284702175457,0.0,-0.022963284702175457,0.2,0,0,19,0.05164991436680335,0.4862826356301297,137646053754529.1,128,128,0,0.35,3300.0,4.0,stage1_ordering
4475,3.248357586522194e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.23532670048594292,-0.15135381881555077,-0.0034129692832765013,-0.13770194168244476,0.2,0,0,21,0.09338263361081438,0.3476491010472989,137531013837647.92,128,128,0,0.35,3300.0,4.0,stage1_ordering
4476,3.248577487988418e-11,,,,,,,,,,,,,,,,,,,surface,1,0.09498482793212606,-0.06691330069403634,0.0,-0.06691330069403634,0.2,0,0,19,0.03100147682111445,0.28653162448997843,119691307645457.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
4477,3.2489736829135045e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.3474613971887839,0.7048098140416457,0.0,0.7048098140416457,0.2,0,0,21,0.10622909954893552,0.17444882086082883,124275868471011.9,128,128,0,0.35,3300.0,4.0,stage1_ordering
4478,3.251889768430564e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.11799620826247559,0.6099145084135209,0.0,0.6099145084135209,0.2,0,0,21,0.082453847157608,0.44531760563277095,134502375507904.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
4479,3.251950842327164e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.08013115448071725,0.09297576612364011,0.0,0.09297576612364011,0.2,0,0,21,0.0273952028378468,0.19597914890986243,131103631547749.62,128,128,0,0.35,3300.0,4.0,stage1_ordering
4480,3.2520413368524796e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.06765330769678844,0.054967926677591095,0.0,0.054967926677591095,0.2,0,0,20,0.030115902721088928,0.3892201852772423,122795664652315.89,128,128,0,0.35,3300.0,4.0,stage1_ordering
4481,3.252464000305451e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.2328949202989771,0.1630691347296036,0.0,0.1630691347296036,0.2,0,0,21,0.09908857659909494,0.25701059680592775,132090927814234.58,128,128,0,0.35,3300.0,4.0,stage1_ordering
4482,3.2534829380183337e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.31609818215526575,0.32573990789390805,0.0,0.32573990789390805,0.2,0,0,21,0.09606704130064907,0.1061215436697682,126464973697960.03,128,128,0,0.35,3300.0,4.0,stage1_ordering
4483,3.2535274616605106e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.2830787302965817,0.08225243809861382,0.0,0.08225243809861382,0.2,0,0,19,0.11737837188671206,0.6181451095161273,137338935813023.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
4484,3.254912231245827e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.23863441796818502,0.1042472614953951,0.0,0.1042472614953951,0.2,0,0,21,0.09649830041233014,0.3982889622775094,131837875271880.64,128,128,0,0.35,3300.0,4.0,stage1_ordering
4485,3.2553646985198816e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.38456804443362225,0.011840570671978412,-0.0024262264632815,0.021545476525104412,0.2,0,0,20,0.14619864037044475,0.4529178858705601,134988145861674.84,128,128,0,0.35,3300.0,4.0,stage1_ordering
4486,3.255387587310299e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.1742540546812863,0.10223852807869349,0.0,0.10223852807869349,0.2,0,0,20,0.11113045912595572,0.5987109762055456,130032973994827.11,128,128,0,0.35,3300.0,4.0,stage1_ordering
4487,3.255654720542444e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.011702044274528688,0.008794549639745242,0.0,0.008794549639745242,0.2,0,0,21,0.02807687396928941,0.5793570916830245,129385351514462.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
4488,3.255695977276968e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.1390639231083138,0.4609298025441415,0.0,0.4609298025441415,0.2,0,0,20,0.06055870321548576,0.43586584931103856,129933618196377.97,128,128,0,0.35,3300.0,4.0,stage1_ordering
4489,3.256041714132451e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.056310464630493745,0.04420995337947886,0.0,0.04420995337947886,0.2,0,0,20,0.024537576301546342,0.2849861772339148,148334552504888.5,128,128,0,0.35,3300.0,4.0,stage1_ordering
4490,3.258310643650066e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.22473581099294077,0.23396477571345287,0.0,0.23396477571345287,0.2,0,0,21,0.03966450006270803,0.1985920111359247,124748002243551.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4491,3.258979816705248e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.021852553163222134,-0.08485089740042895,0.0,-0.08485089740042895,0.2,0,0,20,0.09405726020991179,0.5187274892088665,138000574207582.6,128,128,0,0.35,3300.0,4.0,stage1_ordering
4492,3.259779849943198e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.08324847816485102,0.04217151530826513,0.0,0.04217151530826513,0.2,0,0,21,0.028971118980671205,0.43950909084875034,117949837932153.42,128,128,0,0.35,3300.0,4.0,stage1_ordering
4493,3.260605843494902e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.09136777276470602,-0.35952062316273015,0.0,-0.35952062316273015,0.2,0,0,21,0.09090638496090218,0.5556969985055847,119045187218482.08,128,128,0,0.35,3300.0,4.0,stage1_ordering
4494,3.260703738485144e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.04017043912505653,0.0532486299302235,0.0,0.0532486299302235,0.2,0,0,21,0.02356815597553431,0.4441901520158346,123115655877382.72,128,128,0,0.35,3300.0,4.0,stage1_ordering
4495,3.2609443640625715e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.1107921958613962,0.15981782930520438,0.0,0.15981782930520438,0.2,0,0,21,0.05616032234863135,0.4495068484563901,127199930953744.98,128,128,0,0.35,3300.0,4.0,stage1_ordering
4496,3.260954427819523e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.06766996132490959,0.08814655912150471,0.0,0.08814655912150471,0.2,0,0,21,0.04870750725921982,0.2918916829287083,128309673609513.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
4497,3.261045933241385e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.11544728921163248,-0.41542907477644064,0.0,-0.41542907477644064,0.2,0,1,20,0.08048978105534896,0.5096463566900298,133083038905391.03,128,128,0,0.35,3300.0,4.0,stage1_ordering
4498,3.261459334815668e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.2723040092492753,-0.30988729237671464,0.0,-0.30988729237671464,0.2,0,1,20,0.06632930294393671,0.7922105457391794,135644663308165.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4499,3.265062107043374e-11,-6562.239044115957,-15.624378676466565,-46.87313602939969,128.0,217.0,345.0,222.0,123.0,1.4142857142857144,0.5666666666666667,0.7108843537414966,0.73125,2.719881744271988,1.9020421810990833,2.0486269075088637,2.884276718416322,240.0,138.0,rejected_growth_front,0,0.1137237977210823,0.24525061964835793,0.0,0.24525061964835793,0.2,0,0,20,0.03985452445952158,0.2437929290001563,139186070157016.02,128,128,0,0.35,3300.0,4.0,stage1_ordering
4500,3.2651784180308113e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.00021800144519414436,-0.4153766315168692,0.0,-0.4153766315168692,0.2,0,1,19,0.07690889600698778,0.6943708961058636,129832118730820.83,128,128,0,0.35,3300.0,4.0,stage1_ordering
4501,3.266367464441386e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.3128191287585791,0.13204138910604257,0.0,0.13204138910604257,0.2,0,0,20,0.08957515666763916,0.29724243861184424,141261561057631.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4502,3.2675299920055325e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.06318695475053769,0.02034538734478275,0.0,0.02034538734478275,0.2,0,0,21,0.03238345863194006,0.616310607063865,127217501741792.25,128,128,0,0.35,3300.0,4.0,stage1_ordering
4503,3.2693895402837396e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.06112034089380628,0.10072198843924696,0.0,0.10072198843924696,0.2,0,0,21,0.04417934277942296,0.4925246142271294,134993032124921.45,128,128,0,0.35,3300.0,4.0,stage1_ordering
4504,3.269434206169657e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.07848118833569473,0.0006313913761779588,0.0,0.0006313913761779588,0.2,0,0,20,0.028814798399278994,0.46313999516883053,126754700110684.64,128,128,0,0.35,3300.0,4.0,stage1_ordering
4505,3.2704494611678276e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.5449316951088475,0.7579775872175887,0.0,0.7579775872175887,0.2,0,0,21,0.11044686267204915,0.3329947798995674,127355380916064.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
4506,3.270508624774721e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.012896241411257026,0.10678281733120087,0.0,0.10678281733120087,0.2,0,0,21,0.03184096199315482,0.36731849458802457,134360229695133.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4507,3.270568434566174e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.07062586004124012,0.051071750910733016,0.0,0.051071750910733016,0.2,0,0,21,0.02560011417653959,0.4419472434357074,142063126183615.8,128,128,0,0.35,3300.0,4.0,stage1_ordering
4508,3.271457195985651e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.03462432673542992,-0.30492724716364705,0.0,-0.30492724716364705,0.2,0,0,21,0.06496442831993252,0.3199083240743451,131781478569286.31,128,128,0,0.35,3300.0,4.0,stage1_ordering
4509,3.2734641556810765e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.10917070177849116,0.1512460577269259,0.0,0.1512460577269259,0.2,0,0,21,0.031036507374935334,0.26693644960604773,133062699794171.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
4510,3.2735601600340813e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.3777609085164093,-0.04200542592895218,0.0,-0.04200542592895218,0.2,0,1,18,0.14538353663407352,0.5556117377782288,134248412716037.97,128,128,0,0.35,3300.0,4.0,stage1_ordering
4511,3.2736031170788696e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.18380815598788064,0.08418111543075213,0.0,0.08418111543075213,0.2,0,0,21,0.03200751718516819,0.21295121971272477,130858762164995.23,128,128,0,0.35,3300.0,4.0,stage1_ordering
4512,3.2737345305344566e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.4822807649929089,0.9371932229705067,-0.002409777470310126,0.9468323328517472,0.2,0,0,21,0.12959914104934922,0.2714461128210118,120643749977803.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4513,3.27501027521908e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.3868740072740421,0.7377749720845657,0.0,0.7377749720845657,0.2,0,0,21,0.10696787493649873,0.05868066431092786,129600340179800.06,128,128,0,0.35,3300.0,4.0,stage1_ordering
4514,3.275260000198056e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.03372716429529139,0.069010839008115,0.0,0.069010839008115,0.2,0,0,19,0.019517685843844768,0.31304574570394655,127585541751477.95,128,128,0,0.35,3300.0,4.0,stage1_ordering
4515,3.2754591542171523e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.3240997047590032,0.05199750114962498,0.0,0.05199750114962498,0.2,0,0,21,0.09386244065508612,0.3923980575327964,137807740756036.02,128,128,0,0.35,3300.0,4.0,stage1_ordering
4516,3.275477754435146e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.15703974468695872,0.572288827132688,0.0,0.572288827132688,0.2,0,0,21,0.058681694684258705,0.4522734880596689,142147340378417.5,128,128,0,0.35,3300.0,4.0,stage1_ordering
4517,3.275905391942886e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.03470197322035713,0.019013926591060937,0.0,0.019013926591060937,0.2,0,0,21,0.03441740442389329,0.49963698559034503,131617442038327.36,128,128,0,0.35,3300.0,4.0,stage1_ordering
4518,3.276115878609294e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.06744868549174572,-0.24508779093332578,0.0,-0.24508779093332578,0.2,0,1,19,0.0834762891549157,0.6190473673476922,129992025323108.44,128,128,0,0.35,3300.0,4.0,stage1_ordering
4519,3.276895286103952e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.030112607879064095,-0.0029917219182706845,0.0,-0.0029917219182706845,0.2,0,0,20,0.021638954860563872,0.289269500241989,123477794902333.58,128,128,0,0.35,3300.0,4.0,stage1_ordering
4520,3.276959947552762e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.07500312055036364,-0.11306046423303684,0.0,-0.11306046423303684,0.2,0,0,21,0.037959069410892325,0.46147693129663725,127904370590926.84,128,128,0,0.35,3300.0,4.0,stage1_ordering
4521,3.277253065997656e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.09709768299867808,0.2014308882532454,0.0,0.2014308882532454,0.2,0,0,21,0.044875228047322184,0.3673725722232381,137467881491160.47,128,128,0,0.35,3300.0,4.0,stage1_ordering
4522,3.277540227279656e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.0031403302560267694,0.16310838231305524,0.0,0.16310838231305524,0.2,0,0,21,0.0234151057241539,0.24200234219108252,129477513490357.89,128,128,0,0.35,3300.0,4.0,stage1_ordering
4523,3.277572818135557e-11,,,,,,,,,,,,,,,,,,,surface,1,0.09660414665202811,0.08022910423298413,0.003401360544217691,0.06662366205611336,0.2,0,0,21,0.027362422093652722,0.21823718723342161,118695587357369.39,128,128,0,0.35,3300.0,4.0,stage1_ordering
4524,3.2777175087647586e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.012757682975968068,0.15137937676330182,0.0,0.15137937676330182,0.2,0,0,21,0.0414149823846932,0.31377835048898206,135062178659367.06,128,128,0,0.35,3300.0,4.0,stage1_ordering
4525,3.2788301440128166e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.18075161916989196,0.33882633981634314,0.0,0.33882633981634314,0.2,0,0,20,0.07509469805483866,0.5364671133383159,126419075410490.56,128,128,0,0.35,3300.0,4.0,stage1_ordering
4526,3.278861021366551e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.24025967575198698,0.6278217343609391,0.0,0.6278217343609391,0.2,0,0,20,0.07119417842042423,0.43302332218878836,129484061799279.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
4527,3.279070974985654e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.00038632368925540063,0.060925610199788593,0.0,0.060925610199788593,0.2,0,1,20,0.03211419890238172,0.7067055089831703,133473523701021.78,128,128,0,0.35,3300.0,4.0,stage1_ordering
4528,3.28116535218214e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.03197057868003808,0.04882461911343228,0.0,0.04882461911343228,0.2,0,0,21,0.046110386538833766,0.5569783350683853,123150373251132.88,128,128,0,0.35,3300.0,4.0,stage1_ordering
4529,3.282390885386485e-11,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,-0.15132815623412849,0.23131942929649085,0.0,0.23131942929649085,0.2,0,0,20,0.05797167690197091,0.2580702616767829,122682368838504.69,128,128,0,0.35,3300.0,4.0,stage1_ordering
4530,3.28244333406612e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.525656810089512,0.47717235216185117,0.0,0.47717235216185117,0.2,0,0,20,0.14063997204999712,0.17389449601646007,130435918383354.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
4531,3.283089972670425e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.2037441218786095,-0.03904678298287578,0.0009685230024213398,-0.04292087499256114,0.2,0,0,19,0.09177847033126735,0.2613162230009954,133533000178018.16,128,128,0,0.35,3300.0,4.0,stage1_ordering
4532,3.283470759805245e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0019449263166072402,0.0830730553933492,0.0,0.0830730553933492,0.2,0,1,20,0.029256913642870676,0.7079331932050791,141077767504969.72,128,128,0,0.35,3300.0,4.0,stage1_ordering
4533,3.283529324723208e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.29942462466907405,0.041119730262998644,0.0,0.041119730262998644,0.2,0,0,20,0.10561533481684088,0.23583707556155348,132145485089661.4,128,128,0,0.35,3300.0,4.0,stage1_ordering
4534,3.2849007428289994e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.15597467527505673,0.1080607403349454,0.0,0.1080607403349454,0.2,0,0,19,0.03818760738749608,0.5125053857233279,126459978289218.75,128,128,0,0.35,3300.0,4.0,stage1_ordering
4535,3.286572380686825e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.026531297757980743,0.03379497168667811,0.0,0.03379497168667811,0.2,0,0,20,0.02270578726610905,0.41322179088767735,131762692953402.22,128,128,0,0.35,3300.0,4.0,stage1_ordering
4536,3.287711082110553e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1866185177241319,0.10014522199867315,0.0,0.10014522199867315,0.2,0,0,21,0.12019057298821614,0.4568030313766342,133531051820476.62,128,128,0,0.35,3300.0,4.0,stage1_ordering
4537,3.287712641397426e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.32517614895050434,0.46002434596215025,0.0,0.46002434596215025,0.2,0,0,21,0.09600147997697032,0.12477517486865017,131550109989020.81,128,128,0,0.35,3300.0,4.0,stage1_ordering
4538,3.2893503921987035e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.4564484009761845,0.04614180678031232,0.0,0.04614180678031232,0.2,0,1,20,0.12384130457225975,0.5739656466367946,142411442270903.38,128,128,0,0.35,3300.0,4.0,stage1_ordering
4539,3.289816638697718e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.29168089773815864,0.013828576938976767,0.0,0.013828576938976767,0.2,0,0,21,0.09978107314733367,0.3754368912421597,145482628275929.2,128,128,0,0.35,3300.0,4.0,stage1_ordering
4540,3.290358327665251e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.5566290850536063,0.03227652004160575,0.0,0.03227652004160575,0.2,0,1,20,0.16432271674568116,0.34502009921271015,137873419265179.48,128,128,0,0.35,3300.0,4.0,stage1_ordering
4541,3.295458397756994e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.12227360908237199,0.1901881773935763,0.0,0.1901881773935763,0.2,0,0,20,0.052962419309657456,0.3610563672194571,124407775738916.25,128,128,0,0.35,3300.0,4.0,stage1_ordering
4542,3.29657899452555e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.050695660068350794,-0.07164396857653443,0.0,-0.07164396857653443,0.2,0,1,19,0.022042271629006783,0.6854231268267157,123330952226597.69,128,128,0,0.35,3300.0,4.0,stage1_ordering
4543,3.296747706531988e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.06649243074812977,0.2949516165042638,0.0,0.2949516165042638,0.2,0,0,21,0.030495026777678482,0.21466221950602415,134216018352953.05,128,128,0,0.35,3300.0,4.0,stage1_ordering
4544,3.296747851183844e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.17788307199886944,0.035573146535053723,0.0,0.035573146535053723,0.2,0,0,21,0.04214822336866166,0.35934950128775034,130227894346558.12,128,128,0,0.35,3300.0,4.0,stage1_ordering
4545,3.2968570690170156e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.11926017888363231,-0.02905224436399223,0.0,-0.02905224436399223,0.2,0,0,21,0.039164845461231466,0.4170727859958561,134001153027439.81,128,128,0,0.35,3300.0,4.0,stage1_ordering
4546,3.297082705180704e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.05524079314329007,0.07156395160799889,0.0,0.07156395160799889,0.2,0,0,20,0.03259943597161414,0.3289475908119049,141364202752992.25,128,128,0,0.35,3300.0,4.0,stage1_ordering
4547,3.29874503038336e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.14189689337400627,0.18096546316889572,0.0,0.18096546316889572,0.2,0,0,21,0.025875256158339754,0.12878327817746132,135000686038149.9,128,128,0,0.35,3300.0,4.0,stage1_ordering
4548,3.2987876275035275e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.20876776078584927,0.3051767900430278,0.0,0.3051767900430278,0.2,0,0,21,0.043179644196938274,0.16453426112693692,134166800271590.4,128,128,0,0.35,3300.0,4.0,stage1_ordering
4549,3.29880065914277e-11,,,,,,,,,,,,,,,,,,,surface,1,0.02520898288529322,-0.12778764056299252,0.0,-0.12778764056299252,0.2,0,0,20,0.026971476174787193,0.4805011770545896,125353323238657.53,128,128,0,0.35,3300.0,4.0,stage1_ordering
4550,3.299130411154721e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.1522086786068415,0.16808045068533772,-0.0009685230024213398,0.17195454269502308,0.2,0,0,20,0.05135522746069258,0.38954775077297915,133156008152316.19,128,128,0,0.35,3300.0,4.0,stage1_ordering
4551,3.299329749729241e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.1807427685990942,0.1487246122211623,0.0,0.1487246122211623,0.2,0,0,21,0.03037236608194225,0.32506517415363545,133925870323051.78,128,128,0,0.35,3300.0,4.0,stage1_ordering
4552,3.303446786895196e-11,,,,,,,,,,,,,,,,,,,surface,1,0.5461644694798118,0.12315056045039086,0.0,0.12315056045039086,0.2,0,1,19,0.15319114412729676,0.47255212964272125,125451274354356.77,128,128,0,0.35,3300.0,4.0,stage1_ordering
4553,3.303671681760026e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.058951506473752906,-0.06748024565240485,0.0024378352023403105,-0.07723158646176609,0.2,0,0,21,0.02895647651215569,0.19181622974982207,131443761915836.08,128,128,0,0.35,3300.0,4.0,stage1_ordering
4554,3.3043893832751953e-11,,,,,,,,,,,,,,,,,,,surface,1,0.04461674545901679,-0.16470615156681134,0.0,-0.16470615156681134,0.2,0,0,21,0.10152987194423264,0.17663812929093328,131839774745889.28,128,128,0,0.35,3300.0,4.0,stage1_ordering
4555,3.3052020928559643e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.002433544656408891,-0.10914905662565921,0.0,-0.10914905662565921,0.2,0,0,20,0.032156966263607124,0.3415040680425367,126236426539539.69,128,128,0,0.35,3300.0,4.0,stage1_ordering
